"","ID_coords","lon","lat","date","Prcp"
"575",1,-5.53,36.56,"2020-07-28",0
"576",1,-5.53,36.56,"2020-07-29",0
"577",1,-5.53,36.56,"2020-07-30",0
"578",1,-5.53,36.56,"2020-07-31",0
"579",1,-5.53,36.56,"2020-08-01",0
"580",1,-5.53,36.56,"2020-08-02",0
"581",1,-5.53,36.56,"2020-08-03",0
"582",1,-5.53,36.56,"2020-08-04",0
"583",1,-5.53,36.56,"2020-08-05",0
"584",1,-5.53,36.56,"2020-08-06",0
"585",1,-5.53,36.56,"2020-08-07",0
"586",1,-5.53,36.56,"2020-08-08",0
"587",1,-5.53,36.56,"2020-08-09",0
"588",1,-5.53,36.56,"2020-08-10",0
"589",1,-5.53,36.56,"2020-08-11",0
"590",1,-5.53,36.56,"2020-08-12",0
"591",1,-5.53,36.56,"2020-08-13",0
"592",1,-5.53,36.56,"2020-08-14",0
"593",1,-5.53,36.56,"2020-08-15",0
"594",1,-5.53,36.56,"2020-08-16",0
"595",1,-5.53,36.56,"2020-08-17",0
"596",1,-5.53,36.56,"2020-08-18",0
"597",1,-5.53,36.56,"2020-08-19",0
"598",1,-5.53,36.56,"2020-08-20",0
"599",1,-5.53,36.56,"2020-08-21",0
"600",1,-5.53,36.56,"2020-08-22",0
"601",1,-5.53,36.56,"2020-08-23",0
"602",1,-5.53,36.56,"2020-08-24",0
"603",1,-5.53,36.56,"2020-08-25",0
"604",1,-5.53,36.56,"2020-08-26",0
"605",1,-5.53,36.56,"2020-08-27",0
"606",1,-5.53,36.56,"2020-08-28",0
"607",1,-5.53,36.56,"2020-08-29",0
"608",1,-5.53,36.56,"2020-08-30",0
"609",1,-5.53,36.56,"2020-08-31",0
"610",1,-5.53,36.56,"2020-09-01",0
"611",1,-5.53,36.56,"2020-09-02",0
"612",1,-5.53,36.56,"2020-09-03",0
"613",1,-5.53,36.56,"2020-09-04",0
"614",1,-5.53,36.56,"2020-09-05",0
"615",1,-5.53,36.56,"2020-09-06",0
"616",1,-5.53,36.56,"2020-09-07",0
"617",1,-5.53,36.56,"2020-09-08",0
"618",1,-5.53,36.56,"2020-09-09",0
"619",1,-5.53,36.56,"2020-09-10",0
"620",1,-5.53,36.56,"2020-09-11",0
"621",1,-5.53,36.56,"2020-09-12",0
"622",1,-5.53,36.56,"2020-09-13",0
"623",1,-5.53,36.56,"2020-09-14",0
"624",1,-5.53,36.56,"2020-09-15",0
"625",1,-5.53,36.56,"2020-09-16",0
"626",1,-5.53,36.56,"2020-09-17",0
"627",1,-5.53,36.56,"2020-09-18",4.25
"628",1,-5.53,36.56,"2020-09-19",1.78
"629",1,-5.53,36.56,"2020-09-20",0
"630",1,-5.53,36.56,"2020-09-21",0
"631",1,-5.53,36.56,"2020-09-22",0
"632",1,-5.53,36.56,"2020-09-23",0
"633",1,-5.53,36.56,"2020-09-24",0
"634",1,-5.53,36.56,"2020-09-25",0
"635",1,-5.53,36.56,"2020-09-26",0
"636",1,-5.53,36.56,"2020-09-27",0
"637",1,-5.53,36.56,"2020-09-28",0
"638",1,-5.53,36.56,"2020-09-29",0
"639",1,-5.53,36.56,"2020-09-30",0
"640",1,-5.53,36.56,"2020-10-01",0
"641",1,-5.53,36.56,"2020-10-02",3.53
"642",1,-5.53,36.56,"2020-10-03",0
"643",1,-5.53,36.56,"2020-10-04",0
"644",1,-5.53,36.56,"2020-10-05",0
"645",1,-5.53,36.56,"2020-10-06",0
"646",1,-5.53,36.56,"2020-10-07",0
"647",1,-5.53,36.56,"2020-10-08",0
"648",1,-5.53,36.56,"2020-10-09",0
"649",1,-5.53,36.56,"2020-10-10",0
"650",1,-5.53,36.56,"2020-10-11",0
"651",1,-5.53,36.56,"2020-10-12",0
"652",1,-5.53,36.56,"2020-10-13",0
"653",1,-5.53,36.56,"2020-10-14",0
"654",1,-5.53,36.56,"2020-10-15",0
"655",1,-5.53,36.56,"2020-10-16",0
"656",1,-5.53,36.56,"2020-10-17",0
"657",1,-5.53,36.56,"2020-10-18",0
"658",1,-5.53,36.56,"2020-10-19",0
"659",1,-5.53,36.56,"2020-10-20",10.54
"660",1,-5.53,36.56,"2020-10-21",10.35
"661",1,-5.53,36.56,"2020-10-22",11.58
"662",1,-5.53,36.56,"2020-10-23",0
"663",1,-5.53,36.56,"2020-10-24",0
"664",1,-5.53,36.56,"2020-10-25",4.63
"665",1,-5.53,36.56,"2020-10-26",0
"666",1,-5.53,36.56,"2020-10-27",0
"667",1,-5.53,36.56,"2020-10-28",0
"668",1,-5.53,36.56,"2020-10-29",0
"669",1,-5.53,36.56,"2020-10-30",0
"670",1,-5.53,36.56,"2020-10-31",0
"671",1,-5.53,36.56,"2020-11-01",0
"672",1,-5.53,36.56,"2020-11-02",0
"673",1,-5.53,36.56,"2020-11-03",0
"674",1,-5.53,36.56,"2020-11-04",8.38
"675",1,-5.53,36.56,"2020-11-05",0
"676",1,-5.53,36.56,"2020-11-06",7.66
"677",1,-5.53,36.56,"2020-11-07",0
"678",1,-5.53,36.56,"2020-11-08",0
"679",1,-5.53,36.56,"2020-11-09",0
"680",1,-5.53,36.56,"2020-11-10",0
"681",1,-5.53,36.56,"2020-11-11",0
"682",1,-5.53,36.56,"2020-11-12",0
"683",1,-5.53,36.56,"2020-11-13",0
"684",1,-5.53,36.56,"2020-11-14",2.2
"685",1,-5.53,36.56,"2020-11-15",0
"686",1,-5.53,36.56,"2020-11-16",0
"687",1,-5.53,36.56,"2020-11-17",0
"688",1,-5.53,36.56,"2020-11-18",0
"689",1,-5.53,36.56,"2020-11-19",0
"690",1,-5.53,36.56,"2020-11-20",0
"691",1,-5.53,36.56,"2020-11-21",0
"692",1,-5.53,36.56,"2020-11-22",0
"693",1,-5.53,36.56,"2020-11-23",0
"694",1,-5.53,36.56,"2020-11-24",0
"695",1,-5.53,36.56,"2020-11-25",27.11
"696",1,-5.53,36.56,"2020-11-26",16.07
"697",1,-5.53,36.56,"2020-11-27",0
"698",1,-5.53,36.56,"2020-11-28",17.06
"699",1,-5.53,36.56,"2020-11-29",4.22
"700",1,-5.53,36.56,"2020-11-30",0
"701",1,-5.53,36.56,"2020-12-01",0
"702",1,-5.53,36.56,"2020-12-02",0
"703",1,-5.53,36.56,"2020-12-03",0
"704",1,-5.53,36.56,"2020-12-04",7.61
"705",1,-5.53,36.56,"2020-12-05",0
"706",1,-5.53,36.56,"2020-12-06",2.15
"707",1,-5.53,36.56,"2020-12-07",3.96
"708",1,-5.53,36.56,"2020-12-08",5.21
"709",1,-5.53,36.56,"2020-12-09",1.31
"710",1,-5.53,36.56,"2020-12-10",5.03
"711",1,-5.53,36.56,"2020-12-11",0
"712",1,-5.53,36.56,"2020-12-12",0
"713",1,-5.53,36.56,"2020-12-13",0
"714",1,-5.53,36.56,"2020-12-14",4.84
"715",1,-5.53,36.56,"2020-12-15",0
"716",1,-5.53,36.56,"2020-12-16",11.87
"717",1,-5.53,36.56,"2020-12-17",0
"718",1,-5.53,36.56,"2020-12-18",0
"719",1,-5.53,36.56,"2020-12-19",2.8
"720",1,-5.53,36.56,"2020-12-20",0
"721",1,-5.53,36.56,"2020-12-21",0
"722",1,-5.53,36.56,"2020-12-22",0
"723",1,-5.53,36.56,"2020-12-23",0
"724",1,-5.53,36.56,"2020-12-24",0
"725",1,-5.53,36.56,"2020-12-25",0
"726",1,-5.53,36.56,"2020-12-26",0
"727",1,-5.53,36.56,"2020-12-27",0
"728",1,-5.53,36.56,"2020-12-28",2.75
"729",1,-5.53,36.56,"2020-12-29",0
"730",1,-5.53,36.56,"2020-12-30",0
"731",1,-5.53,36.56,"2020-12-31",4.22
"732",1,-5.53,36.56,"2021-01-01",1.68
"733",1,-5.53,36.56,"2021-01-02",0
"734",1,-5.53,36.56,"2021-01-03",0
"735",1,-5.53,36.56,"2021-01-04",0
"736",1,-5.53,36.56,"2021-01-05",0
"737",1,-5.53,36.56,"2021-01-06",18.09
"738",1,-5.53,36.56,"2021-01-07",32.06
"739",1,-5.53,36.56,"2021-01-08",28.56
"740",1,-5.53,36.56,"2021-01-09",6.89
"741",1,-5.53,36.56,"2021-01-10",7.39
"742",1,-5.53,36.56,"2021-01-11",0
"743",1,-5.53,36.56,"2021-01-12",0
"744",1,-5.53,36.56,"2021-01-13",0
"745",1,-5.53,36.56,"2021-01-14",0
"746",1,-5.53,36.56,"2021-01-15",0
"747",1,-5.53,36.56,"2021-01-16",0
"748",1,-5.53,36.56,"2021-01-17",0
"749",1,-5.53,36.56,"2021-01-18",0
"750",1,-5.53,36.56,"2021-01-19",0
"751",1,-5.53,36.56,"2021-01-20",21.44
"752",1,-5.53,36.56,"2021-01-21",6.4
"753",1,-5.53,36.56,"2021-01-22",0.69
"754",1,-5.53,36.56,"2021-01-23",3.47
"755",1,-5.53,36.56,"2021-01-24",4.79
"756",1,-5.53,36.56,"2021-01-25",4.81
"757",1,-5.53,36.56,"2021-01-26",0.26
"758",1,-5.53,36.56,"2021-01-27",0
"759",1,-5.53,36.56,"2021-01-28",0
"760",1,-5.53,36.56,"2021-01-29",0
"761",1,-5.53,36.56,"2021-01-30",1.05
"762",1,-5.53,36.56,"2021-01-31",0.46
"763",1,-5.53,36.56,"2021-02-01",0
"764",1,-5.53,36.56,"2021-02-02",0
"765",1,-5.53,36.56,"2021-02-03",0
"766",1,-5.53,36.56,"2021-02-04",0
"767",1,-5.53,36.56,"2021-02-05",6.09
"768",1,-5.53,36.56,"2021-02-06",6.46
"769",1,-5.53,36.56,"2021-02-07",9.1
"770",1,-5.53,36.56,"2021-02-08",7.54
"771",1,-5.53,36.56,"2021-02-09",6.13
"772",1,-5.53,36.56,"2021-02-10",1.07
"773",1,-5.53,36.56,"2021-02-11",0
"774",1,-5.53,36.56,"2021-02-12",0
"775",1,-5.53,36.56,"2021-02-13",0
"776",1,-5.53,36.56,"2021-02-14",0
"777",1,-5.53,36.56,"2021-02-15",0
"778",1,-5.53,36.56,"2021-02-16",0
"779",1,-5.53,36.56,"2021-02-17",0
"780",1,-5.53,36.56,"2021-02-18",0
"781",1,-5.53,36.56,"2021-02-19",0
"782",1,-5.53,36.56,"2021-02-20",0
"783",1,-5.53,36.56,"2021-02-21",10.82
"784",1,-5.53,36.56,"2021-02-22",0
"785",1,-5.53,36.56,"2021-02-23",0
"786",1,-5.53,36.56,"2021-02-24",0
"787",1,-5.53,36.56,"2021-02-25",3.21
"788",1,-5.53,36.56,"2021-02-26",0
"789",1,-5.53,36.56,"2021-02-27",0
"790",1,-5.53,36.56,"2021-02-28",7.37
"791",1,-5.53,36.56,"2021-03-01",0
"792",1,-5.53,36.56,"2021-03-02",0
"793",1,-5.53,36.56,"2021-03-03",0
"794",1,-5.53,36.56,"2021-03-04",0
"795",1,-5.53,36.56,"2021-03-05",19.01
"796",1,-5.53,36.56,"2021-03-06",18.62
"797",1,-5.53,36.56,"2021-03-07",4.12
"798",1,-5.53,36.56,"2021-03-08",0
"799",1,-5.53,36.56,"2021-03-09",0
"800",1,-5.53,36.56,"2021-03-10",0
"801",1,-5.53,36.56,"2021-03-11",0
"802",1,-5.53,36.56,"2021-03-12",0
"803",1,-5.53,36.56,"2021-03-13",0
"804",1,-5.53,36.56,"2021-03-14",0
"805",1,-5.53,36.56,"2021-03-15",0
"806",1,-5.53,36.56,"2021-03-16",0
"807",1,-5.53,36.56,"2021-03-17",0
"808",1,-5.53,36.56,"2021-03-18",0
"809",1,-5.53,36.56,"2021-03-19",0
"810",1,-5.53,36.56,"2021-03-20",0
"811",1,-5.53,36.56,"2021-03-21",0
"812",1,-5.53,36.56,"2021-03-22",0
"813",1,-5.53,36.56,"2021-03-23",0
"814",1,-5.53,36.56,"2021-03-24",0
"815",1,-5.53,36.56,"2021-03-25",0
"816",1,-5.53,36.56,"2021-03-26",0
"817",1,-5.53,36.56,"2021-03-27",0
"818",1,-5.53,36.56,"2021-03-28",0
"819",1,-5.53,36.56,"2021-03-29",0
"820",1,-5.53,36.56,"2021-03-30",0
"821",1,-5.53,36.56,"2021-03-31",0
"822",1,-5.53,36.56,"2021-04-01",0
"823",1,-5.53,36.56,"2021-04-02",0
"824",1,-5.53,36.56,"2021-04-03",0
"825",1,-5.53,36.56,"2021-04-04",0
"826",1,-5.53,36.56,"2021-04-05",0
"827",1,-5.53,36.56,"2021-04-06",0
"828",1,-5.53,36.56,"2021-04-07",0
"829",1,-5.53,36.56,"2021-04-08",0
"830",1,-5.53,36.56,"2021-04-09",0
"831",1,-5.53,36.56,"2021-04-10",0
"832",1,-5.53,36.56,"2021-04-11",0
"833",1,-5.53,36.56,"2021-04-12",0
"834",1,-5.53,36.56,"2021-04-13",0
"835",1,-5.53,36.56,"2021-04-14",8.38
"836",1,-5.53,36.56,"2021-04-15",5.56
"837",1,-5.53,36.56,"2021-04-16",0
"838",1,-5.53,36.56,"2021-04-17",0
"839",1,-5.53,36.56,"2021-04-18",0
"840",1,-5.53,36.56,"2021-04-19",0
"841",1,-5.53,36.56,"2021-04-20",0
"842",1,-5.53,36.56,"2021-04-21",0
"843",1,-5.53,36.56,"2021-04-22",0
"844",1,-5.53,36.56,"2021-04-23",0
"845",1,-5.53,36.56,"2021-04-24",5.32
"846",1,-5.53,36.56,"2021-04-25",3.32
"847",1,-5.53,36.56,"2021-04-26",7.88
"848",1,-5.53,36.56,"2021-04-27",7.25
"849",1,-5.53,36.56,"2021-04-28",0
"850",1,-5.53,36.56,"2021-04-29",0
"851",1,-5.53,36.56,"2021-04-30",0
"852",1,-5.53,36.56,"2021-05-01",0
"853",1,-5.53,36.56,"2021-05-02",0
"854",1,-5.53,36.56,"2021-05-03",0
"855",1,-5.53,36.56,"2021-05-04",0
"856",1,-5.53,36.56,"2021-05-05",0
"857",1,-5.53,36.56,"2021-05-06",0
"858",1,-5.53,36.56,"2021-05-07",0
"859",1,-5.53,36.56,"2021-05-08",0
"860",1,-5.53,36.56,"2021-05-09",3.21
"861",1,-5.53,36.56,"2021-05-10",3.26
"862",1,-5.53,36.56,"2021-05-11",0
"863",1,-5.53,36.56,"2021-05-12",0
"864",1,-5.53,36.56,"2021-05-13",0
"865",1,-5.53,36.56,"2021-05-14",0
"866",1,-5.53,36.56,"2021-05-15",0
"867",1,-5.53,36.56,"2021-05-16",0
"868",1,-5.53,36.56,"2021-05-17",0
"869",1,-5.53,36.56,"2021-05-18",0
"870",1,-5.53,36.56,"2021-05-19",0
"871",1,-5.53,36.56,"2021-05-20",0
"872",1,-5.53,36.56,"2021-05-21",0
"873",1,-5.53,36.56,"2021-05-22",0
"874",1,-5.53,36.56,"2021-05-23",0
"875",1,-5.53,36.56,"2021-05-24",0
"876",1,-5.53,36.56,"2021-05-25",0
"877",1,-5.53,36.56,"2021-05-26",0
"878",1,-5.53,36.56,"2021-05-27",7.58
"879",1,-5.53,36.56,"2021-05-28",0
"880",1,-5.53,36.56,"2021-05-29",0
"881",1,-5.53,36.56,"2021-05-30",0
"882",1,-5.53,36.56,"2021-05-31",0
"883",1,-5.53,36.56,"2021-06-01",0
"884",1,-5.53,36.56,"2021-06-02",0
"885",1,-5.53,36.56,"2021-06-03",0
"886",1,-5.53,36.56,"2021-06-04",0
"887",1,-5.53,36.56,"2021-06-05",0
"888",1,-5.53,36.56,"2021-06-06",0
"889",1,-5.53,36.56,"2021-06-07",0
"890",1,-5.53,36.56,"2021-06-08",0
"891",1,-5.53,36.56,"2021-06-09",0
"892",1,-5.53,36.56,"2021-06-10",0
"893",1,-5.53,36.56,"2021-06-11",0
"894",1,-5.53,36.56,"2021-06-12",0
"895",1,-5.53,36.56,"2021-06-13",0
"896",1,-5.53,36.56,"2021-06-14",0
"897",1,-5.53,36.56,"2021-06-15",0
"898",1,-5.53,36.56,"2021-06-16",2.34
"899",1,-5.53,36.56,"2021-06-17",3.63
"900",1,-5.53,36.56,"2021-06-18",5.73
"901",1,-5.53,36.56,"2021-06-19",0
"902",1,-5.53,36.56,"2021-06-20",0
"903",1,-5.53,36.56,"2021-06-21",0
"904",1,-5.53,36.56,"2021-06-22",0
"905",1,-5.53,36.56,"2021-06-23",0
"906",1,-5.53,36.56,"2021-06-24",0
"907",1,-5.53,36.56,"2021-06-25",0
"908",1,-5.53,36.56,"2021-06-26",0
"909",1,-5.53,36.56,"2021-06-27",0
"910",1,-5.53,36.56,"2021-06-28",0
"911",1,-5.53,36.56,"2021-06-29",0
"912",1,-5.53,36.56,"2021-06-30",0
"913",1,-5.53,36.56,"2021-07-01",0
"914",1,-5.53,36.56,"2021-07-02",0
"915",1,-5.53,36.56,"2021-07-03",0
"916",1,-5.53,36.56,"2021-07-04",0
"917",1,-5.53,36.56,"2021-07-05",0
"918",1,-5.53,36.56,"2021-07-06",0
"919",1,-5.53,36.56,"2021-07-07",0
"920",1,-5.53,36.56,"2021-07-08",0
"921",1,-5.53,36.56,"2021-07-09",0
"922",1,-5.53,36.56,"2021-07-10",0
"923",1,-5.53,36.56,"2021-07-11",0
"924",1,-5.53,36.56,"2021-07-12",0
"925",1,-5.53,36.56,"2021-07-13",0
"926",1,-5.53,36.56,"2021-07-14",0
"927",1,-5.53,36.56,"2021-07-15",0
"928",1,-5.53,36.56,"2021-07-16",0
"929",1,-5.53,36.56,"2021-07-17",0
"930",1,-5.53,36.56,"2021-07-18",0
"931",1,-5.53,36.56,"2021-07-19",0
"932",1,-5.53,36.56,"2021-07-20",0
"933",1,-5.53,36.56,"2021-07-21",0
"934",1,-5.53,36.56,"2021-07-22",0
"935",1,-5.53,36.56,"2021-07-23",0
"936",1,-5.53,36.56,"2021-07-24",0
"937",1,-5.53,36.56,"2021-07-25",0
"938",1,-5.53,36.56,"2021-07-26",0
"939",1,-5.53,36.56,"2021-07-27",0
"940",1,-5.53,36.56,"2021-07-28",0
"941",1,-5.53,36.56,"2021-07-29",0
"942",1,-5.53,36.56,"2021-07-30",0
"943",1,-5.53,36.56,"2021-07-31",0
"944",1,-5.53,36.56,"2021-08-01",0
"945",1,-5.53,36.56,"2021-08-02",0
"946",1,-5.53,36.56,"2021-08-03",0
"947",1,-5.53,36.56,"2021-08-04",0
"948",1,-5.53,36.56,"2021-08-05",0
"949",1,-5.53,36.56,"2021-08-06",0
"950",1,-5.53,36.56,"2021-08-07",0
"951",1,-5.53,36.56,"2021-08-08",0
"952",1,-5.53,36.56,"2021-08-09",0
"953",1,-5.53,36.56,"2021-08-10",0
"954",1,-5.53,36.56,"2021-08-11",0
"955",1,-5.53,36.56,"2021-08-12",0
"956",1,-5.53,36.56,"2021-08-13",0
"957",1,-5.53,36.56,"2021-08-14",0
"958",1,-5.53,36.56,"2021-08-15",0
"959",1,-5.53,36.56,"2021-08-16",0
"960",1,-5.53,36.56,"2021-08-17",0
"961",1,-5.53,36.56,"2021-08-18",0
"962",1,-5.53,36.56,"2021-08-19",0
"963",1,-5.53,36.56,"2021-08-20",0
"964",1,-5.53,36.56,"2021-08-21",0
"965",1,-5.53,36.56,"2021-08-22",0
"966",1,-5.53,36.56,"2021-08-23",0
"967",1,-5.53,36.56,"2021-08-24",0
"968",1,-5.53,36.56,"2021-08-25",0
"969",1,-5.53,36.56,"2021-08-26",0
"970",1,-5.53,36.56,"2021-08-27",0
"971",1,-5.53,36.56,"2021-08-28",0
"972",1,-5.53,36.56,"2021-08-29",0
"973",1,-5.53,36.56,"2021-08-30",0
"974",1,-5.53,36.56,"2021-08-31",0
"975",1,-5.53,36.56,"2021-09-01",0
"976",1,-5.53,36.56,"2021-09-02",0
"977",1,-5.53,36.56,"2021-09-03",0
"978",1,-5.53,36.56,"2021-09-04",0
"979",1,-5.53,36.56,"2021-09-05",0
"980",1,-5.53,36.56,"2021-09-06",0
"981",1,-5.53,36.56,"2021-09-07",0
"982",1,-5.53,36.56,"2021-09-08",0
"983",1,-5.53,36.56,"2021-09-09",0
"984",1,-5.53,36.56,"2021-09-10",0
"985",1,-5.53,36.56,"2021-09-11",0
"986",1,-5.53,36.56,"2021-09-12",0
"987",1,-5.53,36.56,"2021-09-13",10.61
"988",1,-5.53,36.56,"2021-09-14",9.22
"989",1,-5.53,36.56,"2021-09-15",0
"990",1,-5.53,36.56,"2021-09-16",0
"991",1,-5.53,36.56,"2021-09-17",0
"992",1,-5.53,36.56,"2021-09-18",0
"993",1,-5.53,36.56,"2021-09-19",0
"994",1,-5.53,36.56,"2021-09-20",0
"995",1,-5.53,36.56,"2021-09-21",6.24
"996",1,-5.53,36.56,"2021-09-22",0
"997",1,-5.53,36.56,"2021-09-23",0
"998",1,-5.53,36.56,"2021-09-24",0
"999",1,-5.53,36.56,"2021-09-25",0
"1000",1,-5.53,36.56,"2021-09-26",0
"1001",1,-5.53,36.56,"2021-09-27",0
"1002",1,-5.53,36.56,"2021-09-28",0
"1003",1,-5.53,36.56,"2021-09-29",0
"1004",1,-5.53,36.56,"2021-09-30",0
"1005",1,-5.53,36.56,"2021-10-01",0
"1006",1,-5.53,36.56,"2021-10-02",0
"1007",1,-5.53,36.56,"2021-10-03",4.97
"1008",1,-5.53,36.56,"2021-10-04",0
"1009",1,-5.53,36.56,"2021-10-05",0
"1010",1,-5.53,36.56,"2021-10-06",0
"1011",1,-5.53,36.56,"2021-10-07",0
"1012",1,-5.53,36.56,"2021-10-08",0
"1013",1,-5.53,36.56,"2021-10-09",0
"1014",1,-5.53,36.56,"2021-10-10",0
"1015",1,-5.53,36.56,"2021-10-11",0
"1016",1,-5.53,36.56,"2021-10-12",0
"1017",1,-5.53,36.56,"2021-10-13",0
"1018",1,-5.53,36.56,"2021-10-14",0
"1019",1,-5.53,36.56,"2021-10-15",0
"1020",1,-5.53,36.56,"2021-10-16",0
"1021",1,-5.53,36.56,"2021-10-17",0
"1022",1,-5.53,36.56,"2021-10-18",0
"1023",1,-5.53,36.56,"2021-10-19",0
"1024",1,-5.53,36.56,"2021-10-20",0
"1025",1,-5.53,36.56,"2021-10-21",0
"1026",1,-5.53,36.56,"2021-10-22",0
"1027",1,-5.53,36.56,"2021-10-23",0
"1028",1,-5.53,36.56,"2021-10-24",0
"1029",1,-5.53,36.56,"2021-10-25",0
"1030",1,-5.53,36.56,"2021-10-26",0
"1031",1,-5.53,36.56,"2021-10-27",0
"1032",1,-5.53,36.56,"2021-10-28",0
"1033",1,-5.53,36.56,"2021-10-29",1.38
"1034",1,-5.53,36.56,"2021-10-30",4.96
"1035",1,-5.53,36.56,"2021-10-31",1.17
"1036",1,-5.53,36.56,"2021-11-01",7.73
"1037",1,-5.53,36.56,"2021-11-02",0
"1038",1,-5.53,36.56,"2021-11-03",0
"1039",1,-5.53,36.56,"2021-11-04",0
"1040",1,-5.53,36.56,"2021-11-05",0
"1041",1,-5.53,36.56,"2021-11-06",0
"1042",1,-5.53,36.56,"2021-11-07",0
"1043",1,-5.53,36.56,"2021-11-08",0
"1044",1,-5.53,36.56,"2021-11-09",0
"1045",1,-5.53,36.56,"2021-11-10",0
"1046",1,-5.53,36.56,"2021-11-11",0
"1047",1,-5.53,36.56,"2021-11-12",0
"1048",1,-5.53,36.56,"2021-11-13",0
"1049",1,-5.53,36.56,"2021-11-14",0
"1050",1,-5.53,36.56,"2021-11-15",0
"1051",1,-5.53,36.56,"2021-11-16",0
"1052",1,-5.53,36.56,"2021-11-17",0
"1053",1,-5.53,36.56,"2021-11-18",0
"1054",1,-5.53,36.56,"2021-11-19",0
"1055",1,-5.53,36.56,"2021-11-20",12.55
"1056",1,-5.53,36.56,"2021-11-21",3.17
"1057",1,-5.53,36.56,"2021-11-22",0
"1058",1,-5.53,36.56,"2021-11-23",3.56
"1059",1,-5.53,36.56,"2021-11-24",0
"1060",1,-5.53,36.56,"2021-11-25",5.45
"1061",1,-5.53,36.56,"2021-11-26",0
"1062",1,-5.53,36.56,"2021-11-27",0
"1063",1,-5.53,36.56,"2021-11-28",0
"1064",1,-5.53,36.56,"2021-11-29",0
"1065",1,-5.53,36.56,"2021-11-30",0
"1066",1,-5.53,36.56,"2021-12-01",2.72
"1067",1,-5.53,36.56,"2021-12-02",0
"1068",1,-5.53,36.56,"2021-12-03",0
"1069",1,-5.53,36.56,"2021-12-04",0
"1070",1,-5.53,36.56,"2021-12-05",0
"1071",1,-5.53,36.56,"2021-12-06",0
"1072",1,-5.53,36.56,"2021-12-07",2.95
"1073",1,-5.53,36.56,"2021-12-08",0.4
"1074",1,-5.53,36.56,"2021-12-09",0
"1075",1,-5.53,36.56,"2021-12-10",0
"1076",1,-5.53,36.56,"2021-12-11",0
"1077",1,-5.53,36.56,"2021-12-12",0
"1078",1,-5.53,36.56,"2021-12-13",0
"1079",1,-5.53,36.56,"2021-12-14",0
"1080",1,-5.53,36.56,"2021-12-15",0
"1081",1,-5.53,36.56,"2021-12-16",0
"1082",1,-5.53,36.56,"2021-12-17",0
"1083",1,-5.53,36.56,"2021-12-18",0
"1084",1,-5.53,36.56,"2021-12-19",0
"1085",1,-5.53,36.56,"2021-12-20",0
"1086",1,-5.53,36.56,"2021-12-21",11.19
"1087",1,-5.53,36.56,"2021-12-22",3.86
"1088",1,-5.53,36.56,"2021-12-23",25.06
"1089",1,-5.53,36.56,"2021-12-24",23.16
"1090",1,-5.53,36.56,"2021-12-25",4.27
"1091",1,-5.53,36.56,"2021-12-26",1.51
"1092",1,-5.53,36.56,"2021-12-27",0
"1093",1,-5.53,36.56,"2021-12-28",0
"1094",1,-5.53,36.56,"2021-12-29",0
"1095",1,-5.53,36.56,"2021-12-30",0
"1096",1,-5.53,36.56,"2021-12-31",0
"1097",1,-5.53,36.56,"2022-01-01",0
"1098",1,-5.53,36.56,"2022-01-02",0
"1099",1,-5.53,36.56,"2022-01-03",0
"1100",1,-5.53,36.56,"2022-01-04",0
"1101",1,-5.53,36.56,"2022-01-05",3.38
"1102",1,-5.53,36.56,"2022-01-06",0
"1103",1,-5.53,36.56,"2022-01-07",0
"1104",1,-5.53,36.56,"2022-01-08",0
"1105",1,-5.53,36.56,"2022-01-09",0
"1106",1,-5.53,36.56,"2022-01-10",0
"1107",1,-5.53,36.56,"2022-01-11",0
"1108",1,-5.53,36.56,"2022-01-12",0
"1109",1,-5.53,36.56,"2022-01-13",0
"1110",1,-5.53,36.56,"2022-01-14",0
"1111",1,-5.53,36.56,"2022-01-15",0
"1112",1,-5.53,36.56,"2022-01-16",0
"1113",1,-5.53,36.56,"2022-01-17",0
"1114",1,-5.53,36.56,"2022-01-18",0
"1115",1,-5.53,36.56,"2022-01-19",0
"1116",1,-5.53,36.56,"2022-01-20",0
"1117",1,-5.53,36.56,"2022-01-21",0
"1118",1,-5.53,36.56,"2022-01-22",0
"1119",1,-5.53,36.56,"2022-01-23",0
"1120",1,-5.53,36.56,"2022-01-24",2.88
"1121",1,-5.53,36.56,"2022-01-25",0
"1122",1,-5.53,36.56,"2022-01-26",0
"1123",1,-5.53,36.56,"2022-01-27",0
"1124",1,-5.53,36.56,"2022-01-28",0
"1125",1,-5.53,36.56,"2022-01-29",0
"1126",1,-5.53,36.56,"2022-01-30",0
"1127",1,-5.53,36.56,"2022-01-31",0
"1128",1,-5.53,36.56,"2022-02-01",0
"1129",1,-5.53,36.56,"2022-02-02",0
"1130",1,-5.53,36.56,"2022-02-03",0
"1131",1,-5.53,36.56,"2022-02-04",0
"1132",1,-5.53,36.56,"2022-02-05",0
"1133",1,-5.53,36.56,"2022-02-06",0
"1134",1,-5.53,36.56,"2022-02-07",0
"1135",1,-5.53,36.56,"2022-02-08",0
"1136",1,-5.53,36.56,"2022-02-09",0
"1137",1,-5.53,36.56,"2022-02-10",0
"1138",1,-5.53,36.56,"2022-02-11",0
"1139",1,-5.53,36.56,"2022-02-12",0
"1140",1,-5.53,36.56,"2022-02-13",2.64
"1141",1,-5.53,36.56,"2022-02-14",0
"1142",1,-5.53,36.56,"2022-02-15",0
"1143",1,-5.53,36.56,"2022-02-16",0
